,product_title,star_rating,review_body
256,boAt Airdopes 141 True Wireless,4,"After using 6 months it's really stunning, but only one problem is noise cancellation issues.From strating to till now noise cancellation issues is coming while making calls."
257,boAt Airdopes 141 True Wireless,4,"I am a big fan of Boat, i have used many of their wired and wireless devices for last 8 years and they are still my go to brand for earphones.This is my first ever earpodes and i love it.1. Audio is good as always but i have better experience from my Boat Roackers 261 wireless which still works fine other than small break on the wire after rough usage during gym, workout, long distance train and public transport for almost 3 years.2. No physical buttons , feather touch and hold for pause/ play/ next/previous/ voice assistant.Here i fee like the sensitivity is too high, i am more used to hard clicky buttons.3. Case is sturdy , i like that it closes itself when  tilted or hold upside down. Good job there by the designers.4. Super fast charging is real and they should mention the super fast pairing too haha5. can used mono also , that is any one of the earpodes can be turned off while other one can still stay on.i haven't used enough to comment on battery backup and noise cancellation but from my experience with Boat for many years,  iam sure they will perform good and  I am looking forward to it.just from first experience , its a awesome product.Boat understands our Indian market than anyone else. Its a best buy for the value.GO FOR IT#IAmAboAthead*update after 6 months usage1. everything works fine now2. at some time like for 1 or 2 months, ear buds was not charging properly. had to fit and adjust the buds by hand in the case which was very annoying. but its okay now after giving some beating.3.no other sound or connectivity issues."
258,boAt Airdopes 141 True Wireless,4,Wise purchase... Very good quality and better sound.. Good for gaming under low budget... Recommended to buy it only during offers n festival.
259,boAt Airdopes 141 True Wireless,4,Pros:Good battery backupAudio Quality is goodAuto connecting to recent devicesCons:Ear is paining if we use for more than an hourUnable to connect two devices(laptop and Mobile at a time)
260,boAt Airdopes 141 True Wireless,4,The sound quality is superb it's been a week and half since i buyed it and some problem in connecting and sometimes both earphones not in sync while playing music but reconnecting it solves the issue. Also sometimes sudden voice reduction appeared.But overall it's better for a price of 1200
261,boAt Airdopes 141 True Wireless,4,"I liked everything about it...the features,fitThe sound quality is not great but almost good as my Infiniti earphones (wired).The only thing is that ears start paining when used for long periods of time (don't know about other people) but besides that I think it's one of the best you can get for this price range"
262,boAt Airdopes 141 True Wireless,3,"Updating my 1 star review after I somewhat figured out how to make it work with my Macbook. Still a 3 star product - it needs to work out of the box.I read a few reviews which mentioned that this keeps disconnecting with the new M1 macs, but I decided to experiment anyway as I got them for a good price during the sale (~900). I received them and they worked great with iPhone, OnePlus, iPad, Windows laptop - but alas, not with my M1 Macbook Air. I have been using a Boat Rockerz 550 for a few months and that has always worked like a charm. These airdopes do not disconnect, but the sound keeps breaking every few seconds. So I decided to replace them, but the same problem persisted with the new ones as well.I searched around a bit for generic posts on bluetooth earphone connectivity problems for M1 macs and came across a few solutions - many of which did not work. After a week of tinkering around, I finally have an answer. THE WIFI MODULE OF M1 MAC INTERFERES WITH AIRDOPES 141.1. They always work when wifi is off.2. They sometimes work when wifi is connected to 2.4g.3. They sometimes work when wifi is connected to 5g.2 and 3 are mutually exclusive - if you are facing issues, change to a different frequency.Otherwise, these are good for the price and you get what you pay for. You can't expect airpods like quality for this price."
263,boAt Airdopes 141 True Wireless,4,"The product is very handy, easily accessible and high on trend ! Must buy if you're looking for something 'Sasta, Sunder and Tikau' because it definitely fulfilled my SST criteria. It has water/sweat resistance, so get ready for fun workouts with your favourite songs without any fear of damaging the product. Its touch commands make it even better. You won't regret buying the product for sure !"
264,boAt Airdopes 141 True Wireless,4,Writing review  after 1 month This is One of the best at low price  loved the experienced
265,boAt Airdopes 141 True Wireless,4,"It's sound quality is really good keeping the fact in mind that it's just within the range of Rs.1500/-. You can get this at a cheaper rate if there's a sale. Banger sound quality, the sound is clear & it's not bass heavy. Yes the only cons it have are bad built quality and problems regarding in-call connectivity. The charging case top just wiggle a little bit."
266,boAt Airdopes 141 True Wireless,5,"The boat airdopes 141 are really superb. Putting it in the ear, I could feel the bass of the songs while all sorts of environmental noise was almost inaudible. It really gave me goosebumps. It's quite comfortable to put it in for a long time and you won't feel any sort of inconvenience. The most amazing thing is the battery backup. It's literally a lot more than enough. I use it for less than an hour a day, it's been about a week since, and still it has got more than 75% charge. So even if multiple people use it, still it won't pose any problem. Really loved the product. Thanks Amazon and Thanks Boat."
267,boAt Airdopes 141 True Wireless,4,"The media could not be loaded.                  This product is very good. The sound quality is very clear and awesome. Just that it doesn't have that good bass. Noise cancellation is good but could be better. I tried to play games with it, I played Minecraft and GTA 5, the sound was awesome. I would recommend this to everyone whose budget is under 1500. I just regret that I didn't choose the white color but this color is also good. Built quality is very good and it comes with a matt finish. The magnets in the hinges are superb. There is an advantage that you can use only one bud at a time if you want. The mic is okay but could be better. This is a very good TWS released by Boat. I thank boat for this awesome product.I hope my review helps you with your decision..."
268,boAt Airdopes 141 True Wireless,4,Music is ok nice and bass is normal...but call quality is little bad....can't hear my voice in opposite side
269,boAt Airdopes 141 True Wireless,5,"I've checked both 141 and 141 Pro.I've seen the main difference in sound quality is the base and clearness.I give priority to sound quality everytime.And I've seen 141 is more better than 141 pro.And also in comfort 141 is better will not fall. 141 pro falls and not get fit in ears.First time i wore. And hear the turning on sound and connecting sound i thought it's trash. Not a good earphones. But after i play a song, then i realised. It's same as my boat wired earphones. Best sound quality.But just a bit less bass. I love it."
270,boAt Airdopes 141 True Wireless,3,charging cable is missing
271,boAt Airdopes 141 True Wireless,4,"Because it's cheap, so can't really compare it on the higher end in terms of sound quality, connectivity and comfort.Everything is okay okay.Only problem is comfort.Ear pains a lot, really not comfortable to use.I only bought it to use for Audible ebook reader, podcast, Kuku FM.Well, I should have bought a higher end air buds.Ab itna rupiya main itna hish milega situation.General summary: okay, not that great for the price range."
272,boAt Airdopes 141 True Wireless,3,"Hello buyers,This is a request if you're purchasing this to use for calling purpose then i must say this is not the one to go for.. initially i thought may be a little bit of cancelation atleast it may have but its not actually. Even its very usefull if you wanted to use to gather any other noise surrounded by ur self.. i mean it catches all the other sounds like bus other persons who spokes to someone else just beside you, instead of your voice.The buds are like..once you insert into you ears it will stop all other outside sounds.. i mean if you won't play any song and you try to say something louder you may feel terrible.. it feels the same effect like you have closed your ears by some blocker.. you can't use this while riding bikes because of this reason.If you're at home and alone then its very good to use.. the sound quality is very nice this is the only best point of this..Battery life is very good. Quick change.For normal movies or songs at 100% volume its goes for 3 hr and Calling 1 hr.Look wise good..one thing the touch is not always responsive.This review is after one month use of this device."
273,boAt Airdopes 141 True Wireless,4,"The media could not be loaded.                  Hey guys ! I am Manik. I am giving you my honest review about this product. It's been 1 month of this product since I have purchased it. Trust me it is totally worth it if you are planning to buy a best sound quality Bluetooth. It's sound is premium. Looks are amazing. Battery life is just wow ! I am giving it 4 star just because of its exterior built quality, it is not so good and you will find many scratches after purchasing it. Thanks ."
274,boAt Airdopes 141 True Wireless,1,I bought this thing recently few months ago and in the beginning it worked..the Audio quality bass quality etc isn’t that great however it’s a cheap product we can’t expect anything great in this however after few months of usage it stopped working i don’t know how but it literally stopped working..the earbuds is not getting charged in that case…and even after keeping it in the case for many hours it doesn’t blink and it’s not even getting connected to my phone…whenever it gets connected it shows battery at 10 percent…I just regret buying this cheap quality product…boat sucks…👎🏻👎🏻👎🏻
275,boAt Airdopes 141 True Wireless,4,"you really cant expect more from earbuds at this price range, but it  does the job well, minor technical problems for which u have to adjust and has gone through serious compramisation in sound quality and bass qualityThe battery life is good, holds good for the price range that it is available in.Spends about 10% battery for 30 mins of uninterrupted use.worth considering for this price, but if u have a slightly more budget then i'd say to go for something with a better sound quality than this"
276,boAt Airdopes 141 True Wireless,5,"Updating after using it for 5 daysI purchased the buds for 999 during the republic day sale, it's worth the price, as promised the battery backup is pretty good, I use the buds for 3 hours every day, and it lasts for 4 days easily on a single charge. When I received the buds it was charged completely and it lasted for 4 days.Pros:-Sound clarity is pretty decent for the priceBattery backupPretty cool lookingAuto pairs on as soon as you remove it from the caseCons -Touch is very sensitive, but it again depends on how you use itNoise Cancellation was promoted, but I could still hear the outside noise.Overall for the price it's totally worth it and that's why I've given it a 5 star rating!"
277,boAt Airdopes 141 True Wireless,4,I'am using this product for past 3 months its very easy to pair with device we just open case also it will be paired automatically.noise cancellation is not that much efficient we can use phone calls in silent place we cannot use this with outdoor for calling. coming to audio quality its not that much gud in quality comparing to other brands over all this product quite ok for normal use.
278,boAt Airdopes 141 True Wireless,4,Just  a okay product having a lot of unusual and unclear Bass. Don't know why and how people think this is a great product. Is it only fpr value for money or they really loved the sound quality. Anyway if they loved the sound quality then the ratings gave by them is okay.  But if they gave ratings just for value for money then first they should know why and how people rate rhe product.Anyway... Just a budget friendly Okay Product.
279,boAt Airdopes 141 True Wireless,4,left earbud is not working since 4 days as had buy this 28 oct 2022
280,boAt Airdopes 141 True Wireless,4,"I received one of the worst quality product it is not at all working please share warranty claim contact details to raise the escalationsI have attempted  for repkacement with boat Authorised service center, they have replaced with new product within 10 to 15 minutes at present which is replaced product is working fine. Thanks for boat authorized service center immediate action"
281,boAt Airdopes 141 True Wireless,4,"If we talk on the phone while driving only, we cannot hear what the other person is saying properly. otherwise sound quality bass super .charge backup is good .comfortablity is good .my rating is 8.5/10"
282,boAt Airdopes 141 True Wireless,4,"Got this on sale for 900 INRGood quality TWS for both music n calls , sucks at suppressing outside music .Disconnection issue in 1 bud , always have to do the workaround provided by boat for the buds to connectOtherwise a good product for taking calls at home n music"
283,boAt Airdopes 141 True Wireless,4,Awesome 👍👍👍😎😎
284,boAt Airdopes 141 True Wireless,4,"Honest review I don't know why may be their is an issue with my airdopes or not but when I walk through two rooms it's connectivity problem started means sometime song start shuttering and one of its airdopes does not work. I tried it many time and same issue happen.Good design though. Boat should add one more features to connect more than one device, it only connect one device at a time. Overall this is good in term of battery backup, sound quality, touch response, build quality. At last it's a Good product.you can recommend it"
285,boAt Airdopes 141 True Wireless,4,"The Product is good. Quality of sound is also very good. However once connected with Amazon Fire stick, we cannot control the volume. It plays at full volume and it is inconvenient. Since these pods do not have volume control option, volume can be controlled only through the media device it is connected to. I cannot do it when it is connected to Amazon Fire Stick. Any help will be appreciated."
286,boAt Airdopes 141 True Wireless,4,"I liked the product very much . I am fully satisfied with this airdopes as it have a good base , noise cancelation,  easy fit and most important have a very long lasting battery life ."
287,boAt Airdopes 141 True Wireless,3,"TLDR; Good sound quality, but wont survive drops.I own a pair of Oppo Enco Buds for a year and they haven't disappointed me. I've dropped it plenty times on accident, still the quality is good. Now when it comes to the Boat Airdopes 141, the sound quality is at par with the Oppo one, no complaints. But a few days back I dropped but my Boat Airdopes 141 and to my horror it almost ended up broken. ALMOST. It was once. The sound quality hasn't been compromised, yet. I'm in no place to give a return request and wait for it to be exchanged as I need it urgently. Overall, the physical structure could be improved. JUST PLEASE DON'T DROP IT. And the charge lasts long. Comfortable in the ear but I feel like it might drop off sometimes."
288,boAt Airdopes 141 True Wireless,4,"Pros:1) Bass more than i expected2) battery backup good enough3) fit perfectly to ear4) touch sensor are very responsiveCons1) calling quality is too worst2) battery indicator of earbuds are not perfect , show wrong charging sometime3) build quality not look primium ( at this budget it's good )4) no multiconnection5) mic quality is not goodOverall, if you are looking for normal earbuds for daily use like music listening and casual gaming, then it will best option for you. I bought this at ₹950"
289,boAt Airdopes 141 True Wireless,4,"My right eardopes have stopped working, it's under warranty period how can I get repaired or replaced?"
290,boAt Airdopes 141 True Wireless,4,Calling quality is not too much good. I am not getting clear Voice of other person.
291,boAt Airdopes 141 True Wireless,3,"I guess I should have read a bit more before buying this product. Make no mistake, the airdopes were absolutely smooth with the connection, battery backup and very pleasant incoming sound hearing experience. However, I couldn't speak on an office call even in a moderate to mild background noise. Works only if there is dead background silence. Will probably use this for hearing purposes only, as there is only a replace accepted for the product, and no return."
292,boAt Airdopes 141 True Wireless,4,"I have used it for a week and didn't got any trouble while using it voice cancellation is pretty much good , but in the other hand beast mode gives  the lover latency while playing bgmi or free fire , playback time also as same as they say in short this thing worth buying !!"
293,boAt Airdopes 141 True Wireless,3,"Hi I'm a audio freak..I have number of audio system top to bottom..I have lot earbuds too..likeSoundcore liberty 2proOne more professionalKz in ear 5 driver monitersBoseJabraI'm using earbuds from 2017In that time not very earbuds available in india..I have imported from other countries..Recently I buy this boat and truke earbuds..Both ordered from festival sales..I have received both of them..I burned for warming earbuds 12 hrs.After that I checked both products..This boat doesn't stand in front of truke company buds..Boat airdopes 1411. Build quality looks cheap plastic.. rating out of 5 I'm giving 22.call quality 4 out of 53.sound quality..it is loud but not good..no music seperation..no bass..Truke earbuds s11. Looks premium build quality way better than boat2. Call quality 3 out of 53. Sound quality very very good..Bass is present ,mids is there and treble is good..And display looks more premium..So blindly go for truke ..than boat..Boat is cheap quality ..boat is spending on their ads..not on products..Truke quality is for that price fully justify..I will buy one more to my bro.."
294,boAt Airdopes 141 True Wireless,4,"The battery is less than promised.The bass is ok but less than any quality wired earphoneAnc absent only some isolation due to fitting in the earEar fatigue after 1 2 hoursCharging speed very goodConnection fast and don't break easilyHighs are very good , mids are decent , lows not so appealing  NOT FOR CLASSICAL MUSIC LOVERS"
295,boAt Airdopes 141 True Wireless,4,Approximately after every 2-3 week I have change its bud as it begins to slip out even after cleaning …………no other issues..best airdopes ever ✨
296,boAt Airdopes 141 True Wireless,4,Bass is Normal and Ear pain getting after 1 hr other than u can go for it..
297,boAt Airdopes 141 True Wireless,4,Product is nice. But the delivery is waste. Because i had travelled for 25 kilometres for buying this product. I had ordered to Tirupur near Nallur but the delivery is in palladam how can i get it. Delivery is waste
298,boAt Airdopes 141 True Wireless,4,Mujhe ye product 999/- mein mila. Sound accha hai bass bhi accha hai bulit quality bhi achhi hai but noise cancellation kaam nahi karta acche se agar aap shor gul wali jagah par hain. Overall itne kam price mein mast product hai.
299,boAt Airdopes 141 True Wireless,4,Nice airdopes at this price good battery backup one charge 3 to 4 days no need to charge 3 4 days very good but sound is little low otherwise he is very very good airdopes
300,Smart Watch Id-116 Bluetooth Smartwatch,1,"I ordered couple of watches for my kids and got them delivered today. Following are my findings:1. Build quality is bad - the plastic is cheap and the band is not at all good.2. It does not have a touchscreen - it has a sensor/button at the center-bottom which will take your commands. The rest of the screen is insensitive to touches. This watch DOES NOT have full touchscreen capability as opposed to what the seller/company is claiming.3. Watch Dial/screen is small - the actual size of the display is much smaller than what is advertised.4. Bezel is thick - the bezel is quite thick and does not look good.5. Connectivity Issue - this is the biggest issue. I downloaded VeryFitPro app on two different Android devices and then tried connecting the watches to them, however, the watches did not connect no matter how many times I tried.Verdict - the watches are wastage of money and time. I am dropping a request for their return/refund."
301,Smart Watch Id-116 Bluetooth Smartwatch,5,The media could not be loaded.
302,Smart Watch Id-116 Bluetooth Smartwatch,4,"The M1 Smart Watch Id-116 Bluetooth Smartwatch Wireless Fitness Band for Boys, Girls, Men, Women & Kids.Comes with Heart Rate and spo2 Monitor. It is amazing product that has so many features and benefits. It is a great fitness band for all ages and genders and can be used for so many different things. it can track your heart rate and oxygen levels.Multifunctional smart watch has dial push, blood oxygen monitor, dial customisation, ultra long standby, multi sport modes,  waterproof IP68, weather forecast.It also have 8 sport modes."
303,Smart Watch Id-116 Bluetooth Smartwatch,4,"The watch is not bad it's totally value for money machine but the app which use for connect with mobile phone that is not good. The fitpro need to many improvement. Server is alwayst down. I request to the brand company, please develop the fitpro application or make something new app for connect your company's smart watches."
304,Smart Watch Id-116 Bluetooth Smartwatch,5,The media could not be loaded.                  Super product
305,Smart Watch Id-116 Bluetooth Smartwatch,4,"Nice product, my kid loved it"
306,Smart Watch Id-116 Bluetooth Smartwatch,4,-
307,Smart Watch Id-116 Bluetooth Smartwatch,5,I liked the price and yo want a budget smartwatch this is best for you
308,Smart Watch Id-116 Bluetooth Smartwatch,4,There is a touch screen problem. Rest is good
309,Smart Watch Id-116 Bluetooth Smartwatch,5,I have more happy with this product
310,Smart Watch Id-116 Bluetooth Smartwatch,5,Nice touch Bettry is better long time running
311,Smart Watch Id-116 Bluetooth Smartwatch,1,Worst product pliz don't buy
312,Smart Watch Id-116 Bluetooth Smartwatch,1,Waste of money
313,Smart Watch Id-116 Bluetooth Smartwatch,4,Its ok product but not a smart watch as such. If you want to give a kid something to play you can go for it. For serious smart watch features you will need to look 2k+ smart watches
314,Smart Watch Id-116 Bluetooth Smartwatch,4,"The smartwatch just arrived. It is good I like it and, the touch screen is smooth but not much. For me this Smart Bracelet is very good!"
315,Smart Watch Id-116 Bluetooth Smartwatch,4,It is a good smartwatch. I got it on my budget. Go for it.
316,Smart Watch Id-116 Bluetooth Smartwatch,4,"For this value, it's worth"
317,Smart Watch Id-116 Bluetooth Smartwatch,4,It good and cheap. It is value for money product.
318,Smart Watch Id-116 Bluetooth Smartwatch,4,Nice peoduct
319,Smart Watch Id-116 Bluetooth Smartwatch,3,Outstanding
320,Smart Watch Id-116 Bluetooth Smartwatch,4,"Good product,  value for money"
321,Smart Watch Id-116 Bluetooth Smartwatch,4,Good watch @ 500Rs
322,Smart Watch Id-116 Bluetooth Smartwatch,4,I like thatIts value for money productPurched it
323,Smart Watch Id-116 Bluetooth Smartwatch,4,-
324,Smart Watch Id-116 Bluetooth Smartwatch,4,-
325,Smart Watch Id-116 Bluetooth Smartwatch,5,Amazing product in this price segment all featuers are working easy to use
326,Smart Watch Id-116 Bluetooth Smartwatch,5,Liked it overall
327,Smart Watch Id-116 Bluetooth Smartwatch,5,Like most touch screen is so good battery life also better
328,Smart Watch Id-116 Bluetooth Smartwatch,1,The media could not be loaded.                  Dislike nil batery no charger . I request for return and not picked yet
329,Smart Watch Id-116 Bluetooth Smartwatch,5,Best watch for buy good watch this is a good watch for buy you should to buy this watch o
330,Smart Watch Id-116 Bluetooth Smartwatch,3,Product is fine...all good by suddenly one watch stop working and after 2-3 days it automatically start working again. And another one is working perfectly.... otherwise touch with works perfectly
331,Smart Watch Id-116 Bluetooth Smartwatch,4,Good value for money
332,Smart Watch Id-116 Bluetooth Smartwatch,4,Like very much
333,Smart Watch Id-116 Bluetooth Smartwatch,3,Nice and easy to configure
334,Smart Watch Id-116 Bluetooth Smartwatch,3,I can't imagine it's very good. I like this product. I advice you to buy this product. It's awesome. Watch includes heart rate monitor and steps calculator
335,Smart Watch Id-116 Bluetooth Smartwatch,4,Good product
336,Smart Watch Id-116 Bluetooth Smartwatch,4,All over watch is good but discharge fastly and do not give accurate readings.
337,Smart Watch Id-116 Bluetooth Smartwatch,5,"Hi, I ordered this watch ad got it delivered it took 5 days to reach me. Watch is good in quality and also battery life is good, more or less it is not a smart watch indeed it's a fitness band with a watch inbuild. Screen is not touch sensitive just the button below the screen is touch sensitive. That too takes only preloaded command. Over all it is a good thing for a kid and not bad atall at this price."
338,Smart Watch Id-116 Bluetooth Smartwatch,3,Charging problem otherwise good
339,Smart Watch Id-116 Bluetooth Smartwatch,4,Good go fot it
340,Smart Watch Id-116 Bluetooth Smartwatch,4,Very nice
341,Smart Watch Id-116 Bluetooth Smartwatch,4,Great
342,Smart Watch Id-116 Bluetooth Smartwatch,3,"Same no change in BP, spo2, bpm...is shown incorrect , touch screen is ok, battery life for one day,"
343,Smart Watch Id-116 Bluetooth Smartwatch,4,Good product worth for this price
344,Smart Watch Id-116 Bluetooth Smartwatch,5,All are working as of for now
345,Smart Watch Id-116 Bluetooth Smartwatch,1,This is one of the worst  ....after 20 -30 min batery drained and no charging option after that no charger they provide....I want to give -1rating but that option is not there so I am giving 1....but this product should get -2 or -3
346,Smart Watch Id-116 Bluetooth Smartwatch,4,Value of money
347,Smart Watch Id-116 Bluetooth Smartwatch,4,-
348,Smart Watch Id-116 Bluetooth Smartwatch,5,The media could not be loaded.                  Touching screen of this product is very good and other facilities like BP monitoring and Heartbeat monitoring are also a good feature of this product so totally this watches very good
349,Smart Watch Id-116 Bluetooth Smartwatch,1,"I am writing feedback after 10 days. I purchase in 549 rupees. Please do not purchase, waste of money. Total bad product. Not deserve more than 100 rupees. These guys cheating and playing with costumers one day god will take care of your all cheating. Cheating cheating cheating! Battery poor not working for ine hour. I will be going to file case in consumer court against company."
350,Smart Watch Id-116 Bluetooth Smartwatch,5,Awesome look design.Nice accuracyOverall a worth buying smart watch.
351,Smart Watch Id-116 Bluetooth Smartwatch,5,This one is amazing product. It's build quality and function of this device. I think everything is excellent in this device.
352,Smart Watch Id-116 Bluetooth Smartwatch,5,The media could not be loaded.                  In this money it is a good product.
353,Smart Watch Id-116 Bluetooth Smartwatch,1,"Very Poor Quality Watch. Completely Fake! The seller gave an offer of ₹100 cash back only when we give a five star rating. Within 1month the watch got destroyed. So, I request everyone not to buy this product."
354,Smart Watch Id-116 Bluetooth Smartwatch,5,The media could not be loaded.                  Ossm working and touch screen also working very supper and the battery is also good  it is value for what I paid to this product
355,Smart Watch Id-116 Bluetooth Smartwatch,5,I purchased this smart watch for my daughter.  She is very happy to get this watch.
356,Smart Watch Id-116 Bluetooth Smartwatch,1,Dislike
357,Smart Watch Id-116 Bluetooth Smartwatch,5,The media could not be loaded.                  Touch screen of watch is very smooth and battery life is awesome
358,Smart Watch Id-116 Bluetooth Smartwatch,5,The media could not be loaded.                  Product is good and lite weight  best products from Amazon thank you
359,Smart Watch Id-116 Bluetooth Smartwatch,1,Fraud
360,Smart Watch Id-116 Bluetooth Smartwatch,5,Easy to use.Value for money.Just download fitpro app from app store.Everything is synchronized.
361,Smart Watch Id-116 Bluetooth Smartwatch,1,The media could not be loaded.                  Very poor quality smart watch.  I am using since last 10 days.  Right now it is not charging and its quality is also very bad please don't buy. It's is totally waste of money. This all review are paid review. U will knew after buying it.
362,Smart Watch Id-116 Bluetooth Smartwatch,5,The media could not be loaded.                  Value for Money.
363,Smart Watch Id-116 Bluetooth Smartwatch,5,The media could not be loaded.                  Nice lookMy son loved it
364,Smart Watch Id-116 Bluetooth Smartwatch,1,It shows the no and pulse of wood. The km covered is always shown high. The calories burnt it shows is Just a vogue. It do not have a touch screen jst a censor at the bottom. Worst purchase from Amazon
365,Smart Watch Id-116 Bluetooth Smartwatch,5,The media could not be loaded.                  Good
366,Smart Watch Id-116 Bluetooth Smartwatch,5,The media could not be loaded.                  Beat
367,Smart Watch Id-116 Bluetooth Smartwatch,1,"Within two days it's not working and no charger given butin the box mentioned, it's purely a annoying thing and felt so un happy, immediately to return it"
368,Smart Watch Id-116 Bluetooth Smartwatch,5,👍
369,Smart Watch Id-116 Bluetooth Smartwatch,1,"Quality is not good don't buy I'll suggest increase your budget and go for any other brands like noise, Boat, fireboult etc. I ordered for my younger brother just for fun."
370,Smart Watch Id-116 Bluetooth Smartwatch,1,Not changeing Date and Time
371,Smart Watch Id-116 Bluetooth Smartwatch,1,The media could not be loaded.                  The belt quality is very poor  . And it's to big for kids
372,Smart Watch Id-116 Bluetooth Smartwatch,1,4 kids don't buy for above 6yrs
373,Smart Watch Id-116 Bluetooth Smartwatch,1,It’s not charging.. also poor quality not value of the price
374,Smart Watch Id-116 Bluetooth Smartwatch,1,Fraud fraud don't buy it.
375,Smart Watch Id-116 Bluetooth Smartwatch,1,Not interested in buying such products
376,Smart Watch Id-116 Bluetooth Smartwatch,1,Not touch screen
377,Smart Watch Id-116 Bluetooth Smartwatch,1,In a wordthe toy
378,Smart Watch Id-116 Bluetooth Smartwatch,1,Battery backup only 8 hrs
379,Smart Watch Id-116 Bluetooth Smartwatch,1,It's a duplicate item of MI.. not worthy and not working...can't connect to mobiles and touch is not working at all
380,Smart Watch Id-116 Bluetooth Smartwatch,4,Very nice product battery life is also goodAnd this product is also in budget
381,Smart Watch Id-116 Bluetooth Smartwatch,4,"Overall I am happy with the product, as i bought it for my child, He is enjoying with his new watch, You will get all features, just download the app using bar code."
382,Smart Watch Id-116 Bluetooth Smartwatch,4,Nice
383,Smart Watch Id-116 Bluetooth Smartwatch,3,"Good for childrens not more than that, touch response is very poor but at this price we can't expect better..!"
384,Smart Watch Id-116 Bluetooth Smartwatch,4,Very nice battery life
385,Smart Watch Id-116 Bluetooth Smartwatch,3,Watch delivered is same as in the pic.But the strip quality is not so good. Strip broke after ten days and now it's very hard to find a strip in market.
386,Smart Watch Id-116 Bluetooth Smartwatch,3,Its a good product !!Average display
387,Smart Watch Id-116 Bluetooth Smartwatch,5,"Touch screen quality is smooth,battery life is also sooo gud accuracy is toooo gud...and all the sensor work to gud in this price i really like it and appreciate this product"
388,Smart Watch Id-116 Bluetooth Smartwatch,3,"Touch is not good,Battary life only 12hour,10 hour ke bad notifecation kaam nahi krta"
389,Smart Watch Id-116 Bluetooth Smartwatch,5,Good product in best price. It's a gift for my daughter and recommend it from this seller.
390,Smart Watch Id-116 Bluetooth Smartwatch,4,The media could not be loaded.                  Superb colour
391,Smart Watch Id-116 Bluetooth Smartwatch,3,Good product. Worth buying.
392,Smart Watch Id-116 Bluetooth Smartwatch,4,The media could not be loaded.                  👍👍👍 nice
393,Smart Watch Id-116 Bluetooth Smartwatch,3,The media could not be loaded.                  Good looking ..
394,Smart Watch Id-116 Bluetooth Smartwatch,5,My brother just loved the watch
395,Smart Watch Id-116 Bluetooth Smartwatch,4,-
396,Smart Watch Id-116 Bluetooth Smartwatch,5,I have checked all things in this watch all are working fine so I have to recommend to buy this watchI have purchased 2(two) smart watch but i couldn't review on both watch so please check and do the needful for the sameSo I will get cashback each $100 for the same
397,Smart Watch Id-116 Bluetooth Smartwatch,3,It's okay for kids.
398,Smart Watch Id-116 Bluetooth Smartwatch,5,Ecmggmfmnkdk in hindi and Mukesh congratulations
399,Smart Watch Id-116 Bluetooth Smartwatch,5,Very good
400,Puma Mens Emergence Running Shoe,5,"Really happy!!!light weight and great comfort,Perfect for running and jogging, suitable for freestyle football."
401,Puma Mens Emergence Running Shoe,5,"I ordered 11 size , and as usual perfect in fitting, extremely light weight, just love the overall material quality and build quality, very satisfied with this shoe."
402,Puma Mens Emergence Running Shoe,5,Awesome shoes with light weight and great grip.
403,Puma Mens Emergence Running Shoe,5,Awesome
404,Puma Mens Emergence Running Shoe,5,"It's a perfect fit for 10.I'm a regular customer in amazon, not disappointments till date.The first thing is it's ORIGINAL, proper Puma shoes.The shoes look lit, and are very comfortable.And I'm pretty sure it's going to go on for a long time, yet to use it.Thank you amazon!!"
405,Puma Mens Emergence Running Shoe,5,Nicely packedComfortableSoft soleColor is almost similar to the template in AmazonThe only issue is its back area are padded and a bit harder then rest of the shoe sometimes it get uncomfortable if you are wearing it for longer periods.
406,Puma Mens Emergence Running Shoe,5,Some what it is bad bcoz elastic is not given in side part therefore u may feel some what difficulty to wear
407,Puma Mens Emergence Running Shoe,4,Awesome Shoes from PUMA very much light weight... literally very light weight can't believe....and fits well provided correct shoes size..I bought it for jogging purpose will have to wait for the life of these shoes if anything changes happen will post update here... overall great product for the price...Thank you #AMAZONThank you #PUMA
408,Puma Mens Emergence Running Shoe,5,"The media could not be loaded.                  This is more of a slip on shoe as opposed to a lased shoe as shown. Having said that, I advise those interested to order as per your exact foot size.Compared to my previous reebok or Fila shoes the soft gell Insoles definitely make this shoe a lot more comfortable. The shoe is light. Ideal for regular joggers."
409,Puma Mens Emergence Running Shoe,5,Shoe is good and nice quality but wearing them on foot is big task it took around 10 minutes to wear after wearing size is perfect but wearing them is difficult
410,Puma Mens Emergence Running Shoe,5,"It's damn comfortable , value for money 💯"
411,Puma Mens Emergence Running Shoe,5,Awesome shoesSo much pretty and awesomeI'm said' thanks to Amazon for Puma emergence black running shoes
412,Puma Mens Emergence Running Shoe,5,The sole is just amazing. Feels like u are walking with a sponge on your shoe sole
413,Puma Mens Emergence Running Shoe,5,Very soft and light weight
414,Puma Mens Emergence Running Shoe,4,-
415,Puma Mens Emergence Running Shoe,4,The sole of the shoe could be more comfortable
416,Puma Mens Emergence Running Shoe,3,The shoe is good and its incredibly comfort but the design of the shoe is too narrow its hard to wear and remove..you really need to pull so hard to wear this shoe ...so i returned it..but the quality and comfort was awesome
